"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.839674497E0,-1.193182230E0,1.154878616E0,1.057644367E0
6.859576737E0,-9.535093307E-1,1.356278419E0,9.135065079E-1
6.879464289E0,-5.116233826E-1,1.622340202E0,6.070868969E-1
6.899348456E0,4.549264908E-2,1.852420807E0,2.306785583E-1
6.919254497E0,3.944125175E-1,2.016135216E0,-8.791804314E-2
6.939138820E0,5.062518120E-1,2.122752190E0,-3.938608170E-1
6.959030747E0,4.057183266E-1,2.116191864E0,-5.024514198E-1
6.978925435E0,1.960628033E-1,2.087578773E0,-3.426768780E-1
6.998824081E0,4.128623009E-2,2.030725479E0,-2.844727039E-1
7.018700487E0,1.140594482E-2,1.966484070E0,-4.518897533E-1
7.038590070E0,2.887415886E-2,1.858088493E0,-5.361671448E-1
7.058487414E0,-2.456021309E-2,1.614103317E0,-4.209728241E-1
7.078372362E0,-4.090595245E-2,1.273238182E0,-3.895330429E-1
7.098270956E0,4.204678535E-2,9.825115204E-1,-5.717778206E-1
7.118169602E0,2.083084583E-1,7.608718872E-1,-7.272050381E-1
7.138063977E0,4.442765713E-1,4.741344452E-1,-8.762261868E-1
7.157926997E0,7.103788853E-1,2.037496567E-1,-8.430800438E-1
7.177816424E0,6.860537529E-1,7.496261597E-2,-7.777631283E-1
7.197712622E0,5.006618500E-1,1.403083801E-1,-7.630329132E-1
7.217610383E0,2.567327023E-1,7.609272003E-2,-7.887480259E-1
7.237492206E0,2.315411568E-1,-6.235027313E-2,-7.248268127E-1
7.257377831E0,2.449212074E-1,-2.094860077E-1,-6.508892775E-1
7.277290122E0,1.973967552E-1,-4.173250198E-1,-7.125830650E-1
7.297177935E0,1.288132668E-1,-6.027688980E-1,-8.081017733E-1
7.317088924E0,-2.729415894E-3,-6.917972565E-1,-7.445735931E-1
7.336940070E0,-1.097855568E-1,-8.242650032E-1,-7.526295185E-1
7.356856372E0,-3.667879105E-2,-1.052545071E0,-6.625672579E-1
7.376735279E0,1.797695160E-1,-1.327170372E0,-6.082088947E-1
7.396612674E0,3.724341393E-1,-1.483232498E0,-6.645168066E-1
7.416495852E0,4.899501801E-1,-1.608109951E0,-7.544519901E-1
7.436411477E0,7.181115150E-1,-1.628241539E0,-6.444153190E-1
7.456317206E0,9.395265579E-1,-1.589283466E0,-5.743711591E-1
7.476205643E0,1.185691833E0,-1.546370506E0,-5.523728728E-1
7.496139029E0,1.398086071E0,-1.460490704E0,-4.042866230E-1
7.515965799E0,1.438417912E0,-1.317307472E0,-2.033567429E-1
7.535844758E0,1.378668785E0,-1.293196678E0,-3.389573097E-2
7.555788768E0,1.249513149E0,-1.300117493E0,1.974086463E-1
