"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.157926997E0,-7.539852262E-1,-1.294258088E-1,5.109124184E-1
7.177816424E0,-7.822139263E-1,-1.910761744E-2,5.509251952E-1
7.197712622E0,-7.848770022E-1,1.018629037E-2,5.791538954E-1
7.217610383E0,-7.475938797E-1,-2.922733128E-2,6.025890112E-1
7.237492206E0,-7.075810432E-1,-7.350108027E-2,5.967302322E-1
7.257377831E0,-6.782871485E-1,-7.456631213E-2,6.095130444E-1
7.277290122E0,-6.580476761E-1,-7.390053943E-3,6.308176517E-1
7.297177935E0,-6.366764903E-1,7.842778414E-2,6.441996694E-1
7.317088924E0,-6.084477901E-1,1.477345079E-1,6.564498544E-1
7.336940070E0,-5.796865225E-1,1.786262691E-1,6.585803032E-1
7.356856372E0,-5.471302867E-1,1.802241057E-1,6.569824815E-1
7.376735279E0,-5.082492828E-1,1.722348630E-1,6.473953724E-1
7.396612674E0,-4.656399786E-1,1.812893450E-1,6.169696450E-1
7.416495852E0,-4.053877294E-1,2.159759998E-1,5.770233870E-1
7.436411477E0,-3.350157738E-1,2.649767101E-1,5.375432372E-1
7.456317206E0,-2.736983001E-1,3.273594379E-1,4.837489426E-1
7.476205643E0,-2.199040353E-1,3.859472275E-1,4.128443599E-1
7.496139029E0,-1.655105799E-1,4.643084407E-1,3.312874734E-1
7.515965799E0,-1.085206121E-1,5.826824903E-1,2.358825356E-1
