"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.423930250E0,-1.404832602E-1,2.822208703E-1,2.203980833E-1
6.443779250E0,-8.389259130E-2,7.234161347E-2,2.021010965E-1
6.463627250E0,-1.066121683E-1,3.561018035E-3,2.683659494E-1
6.483476250E0,-5.987438187E-2,1.649944633E-1,3.057119548E-1
6.503325250E0,3.912363574E-2,5.223957300E-1,3.930549324E-1
6.523174250E0,1.141357124E-1,8.089852929E-1,3.002835810E-1
6.543023250E0,1.044458523E-1,6.523076296E-1,2.168659419E-1
6.562872250E0,1.506229863E-2,3.517901301E-1,1.623106450E-1
6.582721250E0,-3.053576872E-2,3.229082525E-1,1.528915316E-1
6.602570250E0,-7.042521145E-3,5.703545809E-1,1.915769130E-1
6.622419250E0,6.218603998E-2,9.012003541E-1,2.082608789E-1
6.642268250E0,9.159331024E-2,9.557331800E-1,1.574160755E-1
6.662117250E0,9.516965598E-2,8.511455655E-1,1.049965620E-1
6.681966250E0,7.606148720E-2,5.182213187E-1,9.668171406E-4
6.701815250E0,6.749510020E-2,1.390082389E-1,-1.487542242E-1
6.721664250E0,7.850634307E-2,-1.208967790E-1,-1.630339324E-1
6.741512250E0,1.695592701E-1,-2.067725211E-1,-1.649899185E-1
6.761361250E0,2.825012803E-1,6.356867403E-2,-9.342076629E-2
6.781210250E0,3.508404493E-1,5.464825034E-1,2.619016543E-2
6.801059250E0,3.971512318E-1,6.688081026E-1,1.572653353E-1
6.820908250E0,4.604174793E-1,2.701821923E-1,4.114897549E-2
6.840757250E0,4.142023623E-1,-4.402851760E-1,-7.842781395E-2
6.860606250E0,2.852317691E-1,-1.015303135E0,-3.289190680E-2
6.880455625E0,2.727027535E-1,-1.059302211E0,-3.165700287E-2
6.900304625E0,3.590060771E-1,-7.134789228E-1,-5.422889069E-2
6.920153625E0,3.869335055E-1,-4.462234974E-1,-1.603993326E-1
6.940002625E0,1.650494784E-1,-4.602845609E-1,-1.403454542E-1
6.959851625E0,-1.028591320E-1,-5.790389180E-1,-1.021985412E-1
6.979700625E0,-2.957901359E-1,-6.906133294E-1,-1.253797710E-1
6.999549625E0,-4.490335286E-1,-8.385204673E-1,-9.971211106E-2
7.019398625E0,-5.019327402E-1,-8.029824495E-1,-8.617569506E-2
7.039247625E0,-4.597073495E-1,-4.514432549E-1,-1.139424518E-1
7.059096625E0,-3.887395859E-1,-1.865780726E-2,-1.634816676E-1
7.078945625E0,-3.227393627E-1,1.426299214E-1,-1.929281205E-1
7.098793625E0,-3.274008632E-1,1.602627337E-2,-1.960013062E-1
7.118642625E0,-3.460229635E-1,-2.521633804E-1,-2.054773271E-1
7.138491625E0,-2.746214867E-1,-4.571126997E-1,-3.613547385E-1
7.158340625E0,-1.880336702E-1,-4.709721506E-1,-4.354468286E-1
7.178189625E0,-9.791748226E-2,-3.241153955E-1,-3.800615668E-1
7.198038625E0,-4.176744074E-2,-1.937659979E-1,-3.159877956E-1
7.217887625E0,-3.538865596E-2,-8.890415728E-2,-2.220888436E-1
7.237736625E0,5.392487161E-3,-1.117136143E-2,-1.968311518E-1
7.257585625E0,-1.007089112E-2,-7.960182428E-2,-1.672482193E-1
7.277434625E0,-1.098233536E-1,-2.363304347E-1,-6.117495149E-2
7.297283625E0,-1.976494491E-1,-3.150442541E-1,7.241906971E-2
7.317132625E0,-2.982740104E-1,-2.532948852E-1,2.269071639E-1
7.336981625E0,-3.090030551E-1,-1.432593465E-1,2.765460908E-1
7.356830625E0,-2.836651206E-1,-5.037816986E-2,2.046956718E-1
7.376679625E0,-2.882578373E-1,-8.626102656E-2,1.623515189E-1
7.396528625E0,-3.116240501E-1,-2.396823168E-1,1.175932512E-1
7.416377625E0,-3.405735791E-1,-3.463880420E-1,7.100120187E-2
7.436226625E0,-2.953161299E-1,-2.233177722E-1,1.117878035E-2
7.456074625E0,-2.362292111E-1,1.629675180E-2,-4.473492876E-2
7.475923625E0,-1.967216581E-1,1.194036677E-1,-8.064164221E-2
7.495772625E0,-2.367664874E-1,1.254071482E-3,-1.271094233E-1
