"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.350116967E1,1.728799942E1,-9.711504822E0,-1.320419174E1
7.352117267E1,1.217223770E1,-1.773616745E1,-1.726270203E1
7.354117467E1,-1.041773621E1,-8.068326828E1,-1.226634700E2
7.356117667E1,2.334230942E1,-1.074729089E2,6.229894867E0
7.358117967E1,-2.368225250E0,8.288114777E0,3.091206802E1
7.360118167E1,-2.415975952E-1,-7.388485565E0,9.711804199E0
7.362118467E1,-1.453776855E0,-1.105600891E0,-2.050765411E1
7.364118667E1,-9.631870422E0,4.794978790E0,-2.052471863E1
7.366118967E1,1.762734375E0,3.232078857E0,-1.049063461E1
7.368119167E1,2.812201996E0,4.930746460E-1,-3.260220337E0
7.370119467E1,4.087699585E0,4.305047607E0,-5.432802429E0
7.372119667E1,1.686393127E0,8.315358124E0,-7.955057373E0
7.374119967E1,2.244432678E0,7.539671173E0,-8.145611115E0
7.376120167E1,3.782334595E0,5.781128082E0,-6.046526184E0
7.378120367E1,4.253255310E0,6.608607330E0,-4.675227814E0
7.380120704E1,3.796704712E0,7.644303589E0,-4.639751587E0
7.382120904E1,3.302282867E0,8.451125793E0,-4.933590546E0
7.384121204E1,3.453767853E0,8.743168488E0,-4.821174316E0
7.386121404E1,3.935466156E0,8.399333496E0,-4.323309631E0
7.388121704E1,4.440964966E0,8.387957153E0,-3.587140503E0
7.390121904E1,4.652624817E0,8.705895996E0,-2.713257751E0
7.392122204E1,4.709805908E0,9.048234100E0,-2.300865326E0
7.394122404E1,4.939428406E0,9.018446045E0,-1.695524139E0
7.396122704E1,5.067561951E0,9.134454803E0,-1.160237274E0
7.398122904E1,4.776267700E0,9.377698975E0,-7.283853149E-1
7.400123104E1,4.322710876E0,9.855355682E0,-4.111949158E-1
7.402123404E1,4.024231567E0,1.023137375E1,8.726852417E-2
7.404123604E1,3.876937866E0,1.017583923E1,4.722679138E-1
7.406123904E1,3.912563782E0,1.020907013E1,9.430389404E-1
7.408124104E1,4.121678925E0,1.026460464E1,1.420396271E0
7.410124404E1,4.222868500E0,1.019065842E1,1.610800323E0
7.412124604E1,4.285139008E0,1.007090744E1,1.690584412E0
7.414124904E1,4.342320099E0,1.000309845E1,1.643582153E0
7.416125104E1,4.449946289E0,1.041713745E1,2.091899872E0
7.418125404E1,4.561314697E0,1.054631882E1,2.677332458E0
7.420125604E1,4.625830536E0,1.031894165E1,2.805166626E0
7.422125804E1,4.466412048E0,1.022927811E1,2.465073853E0
7.424126104E1,4.335733795E0,1.007030869E1,2.245181122E0
7.426126304E1,4.324507141E0,9.941127319E0,2.088606720E0
7.428126604E1,4.204606476E0,9.839039612E0,2.000889130E0
7.430126804E1,4.093687134E0,9.697883148E0,1.834285583E0
7.432127104E1,3.979923706E0,9.532477112E0,1.575623474E0
7.434127304E1,3.901187439E0,9.277108154E0,1.301244049E0
7.436127604E1,3.834575958E0,9.206455078E0,1.092128906E0
7.438127804E1,3.951482849E0,9.111402740E0,1.068777466E0
7.440128004E1,3.902235260E0,9.063801727E0,9.422904968E-1
7.442128304E1,3.950584717E0,8.969497833E0,8.891510010E-1
7.444128504E1,4.031566315E0,8.848100281E0,8.406518555E-1
7.446128804E1,4.034410400E0,8.783434753E0,8.101153564E-1
7.448129004E1,4.073628845E0,8.721313934E0,7.424560547E-1
7.450129304E1,4.205354919E0,8.690777435E0,6.718029785E-1
7.452129504E1,4.350852356E0,8.675359497E0,6.831793213E-1
7.454129804E1,4.431235199E0,8.639284515E0,6.286926270E-1
7.456130004E1,4.482428741E0,8.614436188E0,6.209088135E-1
7.458130204E1,4.536316681E0,8.596323853E0,6.104306030E-1
7.460130504E1,4.557722168E0,8.555009766E0,6.131250000E-1
7.462130704E1,4.615651703E0,8.510402527E0,6.086343384E-1
7.464131004E1,4.713398438E0,8.459059296E0,6.477030945E-1
7.466131204E1,4.760251007E0,8.467142487E0,6.695576477E-1
7.468131504E1,4.836741943E0,8.517886963E0,6.557862854E-1
7.470131704E1,4.877606964E0,8.475674744E0,6.373745728E-1
7.472132004E1,5.005740509E0,8.473130035E0,5.785469055E-1
7.474132204E1,4.999902649E0,8.522377625E0,5.213658142E-1
7.476132404E1,4.986730042E0,8.494086456E0,5.034031677E-1
7.478132704E1,4.990621948E0,8.472980347E0,5.830375671E-1
7.480132921E1,5.152585144E0,8.492888947E0,5.366340637E-1
7.482133221E1,5.115462341E0,8.522377625E0,4.851411438E-1
7.484133421E1,5.050497437E0,8.495134277E0,5.146298218E-1
7.486133721E1,5.021008759E0,8.483458557E0,4.655319214E-1
7.488133921E1,5.002447357E0,8.472680969E0,3.849993896E-1
7.490134121E1,5.009782104E0,8.432863770E0,4.346960449E-1
7.492134421E1,5.034181366E0,8.377329254E0,4.388873291E-1
7.494134621E1,5.035977631E0,8.411458282E0,4.240681458E-1
7.496134921E1,5.096751251E0,8.411158905E0,4.403842163E-1
7.498135121E1,5.073399811E0,8.411458282E0,4.324507141E-1
7.500135421E1,5.038672028E0,8.397686920E0,3.809577942E-1
7.502135621E1,5.066663818E0,8.385262756E0,3.882925415E-1
7.504135821E1,5.098996582E0,8.407716064E0,4.116439819E-1
7.506136121E1,5.183421021E0,8.433013458E0,4.105961609E-1
7.508136321E1,5.191653900E0,8.465645599E0,4.022135925E-1
7.510136621E1,5.209616547E0,8.486751709E0,4.409829712E-1
7.512136821E1,5.302423553E0,8.490044861E0,4.260140991E-1
7.514137121E1,5.311105499E0,8.524772644E0,4.129911804E-1
7.516137321E1,5.322032776E0,8.535699921E0,4.296066284E-1
7.518137621E1,5.282065887E0,8.535400543E0,3.860472107E-1
7.520137821E1,5.251529388E0,8.513096924E0,3.513194275E-1
7.522138021E1,5.230423279E0,8.456065521E0,3.508703613E-1
7.524138321E1,5.205425262E0,8.417745209E0,3.818559265E-1
7.526138521E1,5.211712189E0,8.340505829E0,4.176315308E-1
7.528138821E1,5.131778412E0,8.308622131E0,3.867956543E-1
7.530139021E1,5.192102966E0,8.284522247E0,4.345463562E-1
7.532139321E1,5.216502228E0,8.242310028E0,4.340972900E-1
7.534139521E1,5.141208801E0,8.230484619E0,4.035607910E-1
7.536139721E1,5.154231720E0,8.203690338E0,3.995191956E-1
7.538140021E1,5.161416779E0,8.213420105E0,3.888912964E-1
7.540140221E1,5.116510162E0,8.208031311E0,4.415817261E-1
7.542140521E1,5.115312653E0,8.234077148E0,4.230203247E-1
7.544140721E1,5.137466583E0,8.302784271E0,4.210743713E-1
7.546141021E1,5.192552032E0,8.347541199E0,3.968247986E-1
7.548141221E1,5.208119659E0,8.393645325E0,3.764671326E-1
7.550141421E1,5.201084290E0,8.406967621E0,3.466790771E-1
7.552141721E1,5.170847168E0,8.464597778E0,3.360511780E-1
7.554141921E1,5.069507904E0,8.443042603E0,3.194357300E-1
7.556142221E1,5.031936035E0,8.447682953E0,3.600013733E-1
7.558142421E1,5.002746735E0,8.446186066E0,3.644920349E-1
7.560142721E1,5.057981873E0,8.411757660E0,4.058061218E-1
7.562142921E1,5.024152222E0,8.366701355E0,4.502636719E-1
7.564143121E1,5.024152222E0,8.322842560E0,5.110372925E-1
7.566143421E1,5.036426697E0,8.295748901E0,5.634283447E-1
7.568143621E1,5.077142029E0,8.277337189E0,5.905220032E-1
7.570143921E1,5.056484985E0,8.273145905E0,5.771997070E-1
7.572144121E1,5.022954712E0,8.187973022E0,5.885760498E-1
7.574144321E1,5.021158447E0,8.166118469E0,6.327342224E-1
7.576144621E1,5.023703156E0,8.240214386E0,6.804849243E-1
7.578144821E1,5.010979614E0,8.353379059E0,7.153623962E-1
7.580145058E1,4.902455292E0,8.498277740E0,7.247927856E-1
7.582145258E1,4.859045563E0,8.571924591E0,7.795788574E-1
7.584145558E1,4.871769104E0,8.613837433E0,8.434959412E-1
7.586145758E1,4.943470001E0,8.625213776E0,8.641529846E-1
7.588145958E1,4.959786072E0,8.670868835E0,9.327104187E-1
7.590146258E1,4.967270508E0,8.676407318E0,9.482780457E-1
7.592146458E1,4.979245605E0,8.644224243E0,9.349557495E-1
7.594146758E1,4.935237122E0,8.638386383E0,9.044192505E-1
7.596146958E1,4.953798523E0,8.643924866E0,9.202862549E-1
7.598147158E1,4.975503387E0,8.636290741E0,9.346563721E-1
7.600147458E1,4.940925293E0,8.616831207E0,9.063652039E-1
7.602147658E1,4.912783813E0,8.586444397E0,9.306147766E-1
7.604147958E1,4.893473969E0,8.558901672E0,9.244775391E-1
7.606148158E1,4.819527740E0,8.535999298E0,9.075627136E-1
7.608148458E1,4.733606415E0,8.520431671E0,8.836125183E-1
7.610148658E1,4.778962097E0,8.477770386E0,9.066645813E-1
7.612148858E1,4.788242798E0,8.464597778E0,8.699908447E-1
7.614149158E1,4.812342682E0,8.441396027E0,8.810678101E-1
7.616149358E1,4.826862488E0,8.432414703E0,8.803193665E-1
7.618149658E1,4.838837585E0,8.406069489E0,8.322692871E-1
