"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.563580333E0,1.371889524E0,-9.920035243E-2,-5.570291519E0
7.583431333E0,3.432509716E0,-1.516678863E0,-7.111509392E0
7.603283333E0,5.426521935E0,-2.210203663E0,-8.152183385E0
7.623134333E0,7.109214360E0,-3.676188920E0,-8.714020118E0
7.642986333E0,7.887210376E0,-4.479758903E0,-8.568931401E0
7.662838333E0,7.519552073E0,-5.261916382E0,-8.057632738E0
7.682689333E0,6.623618302E0,-5.733439946E0,-7.596507279E0
7.702541333E0,5.879040878E0,-5.652546056E0,-6.794444708E0
7.722392333E0,5.339387897E0,-4.756453241E0,-5.552343491E0
7.742244333E0,5.473987877E0,-2.954765300E0,-3.652134059E0
7.762095333E0,4.954690223E0,-5.355207539E-1,-1.418804074E0
7.781947333E0,2.657895144E0,1.919042436E0,1.293802298E0
7.801799333E0,-2.169167903E0,3.382545550E0,3.883081536E0
7.821650333E0,-8.339575537E0,5.313818607E0,6.107029663E0
7.841502333E0,-1.227412660E1,7.693353542E0,7.734105127E0
7.861353333E0,-1.409144591E1,9.222848917E0,8.090811009E0
7.881205333E0,-1.401112972E1,7.754155229E0,6.631583964E0
7.901058125E0,-1.168787190E1,5.054076517E0,4.270806020E0
7.920909125E0,-8.001690672E0,2.197486846E0,1.879343350E0
7.940761125E0,-4.467397304E0,-3.404924306E-1,-4.599674186E-1
7.960612125E0,-1.901957164E0,-2.528800317E0,-2.240021539E0
