"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.425723756E0,-1.035939083E-1,-2.205698192E-1,-2.050573565E-2
7.445509693E0,-1.920748353E-1,-1.235670298E-1,-3.169068322E-2
7.465444277E0,-2.139120996E-1,-4.414059222E-2,-1.411433797E-2
7.485284381E0,-2.101837844E-1,-1.378145255E-2,4.826837033E-2
7.505202610E0,-1.798246503E-1,4.220985994E-2,1.202381775E-1
7.525101360E0,-1.312899739E-1,1.007976755E-1,1.729672104E-1
7.545016204E0,-8.708280325E-2,1.386800259E-1,1.676410437E-1
7.564903339E0,-5.452661589E-2,1.796914935E-1,1.239664927E-1
7.584783131E0,-5.612446368E-2,1.919416785E-1,9.254211932E-2
7.604688860E0,-7.796174288E-2,1.754305661E-1,1.085206121E-1
7.624556724E0,-1.019960642E-1,1.855502725E-1,1.356840581E-1
7.644460631E0,-1.158440933E-1,2.170412242E-1,1.362166703E-1
7.664344849E0,-1.334204376E-1,2.687050402E-1,1.234338731E-1
