"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.402537167E0,2.316938737E-1,-2.147214532E-1,3.417948979E-1
6.422536167E0,4.403216511E-2,-2.471582973E-1,1.471299791E-1
6.442536167E0,-6.395998769E-2,-8.739131570E-2,-7.251906887E-2
6.462536167E0,-5.252970435E-2,3.989262879E-2,1.621725261E-2
6.482536167E0,-1.560724184E-2,4.478967190E-4,2.111727780E-1
6.502535167E0,-2.146841772E-2,-7.684352338E-2,1.785498463E-1
6.522535167E0,-2.595491320E-2,-1.851988614E-2,1.700077951E-2
6.542535167E0,-8.626090273E-2,-1.669765985E-1,-1.136423904E-1
6.562535167E0,-2.017266011E-1,-2.956270373E-1,-1.135003030E-1
6.582534167E0,-2.887451568E-1,-3.164799625E-1,-1.249709322E-1
6.602534083E0,-1.681674571E-1,2.130140662E-2,1.188724324E-2
6.622534083E0,-3.228138126E-2,5.762840331E-2,1.279084271E-1
6.642534083E0,-1.019245702E-1,1.591588712E-1,-2.616219699E-2
6.662533083E0,-1.897436097E-1,3.171670103E-1,-3.138890612E-1
6.682533083E0,1.125746157E-1,6.099020147E-1,-1.447080624E-1
6.702533083E0,2.652066055E-1,4.213029975E-1,1.553597890E-1
6.722533083E0,2.837848176E-1,1.191142148E-1,2.223131856E-1
6.742532083E0,2.081678208E-1,-1.373639596E-1,9.052937016E-2
6.762532083E0,3.553525445E-1,-1.793118846E-1,3.186951801E-2
6.782532083E0,6.138762941E-1,-4.179870415E-1,2.173063610E-1
6.802531083E0,7.116273411E-1,-2.910632855E-1,2.168438463E-1
6.822531083E0,6.624921647E-1,-3.331100285E-1,3.064793234E-1
6.842531083E0,4.727009732E-1,-3.431403422E-1,4.389877550E-1
6.862531083E0,3.932381896E-1,-3.093650705E-1,4.374725953E-1
6.882530083E0,4.040139502E-1,-1.620982665E-1,4.566222265E-1
6.902530083E0,2.276602451E-1,-8.183938444E-2,3.468565401E-1
6.922530083E0,1.978769588E-1,1.134792531E-1,2.595701820E-1
6.942530083E0,3.701487775E-1,2.954510361E-1,5.415255520E-1
6.962530083E0,3.766694828E-1,3.026746863E-1,6.102543095E-1
6.982529083E0,2.386032635E-2,5.439430833E-2,2.939436239E-1
7.002529083E0,-2.259367417E-1,-1.028174400E-2,-3.834033921E-2
