"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.246939750E0,1.627040356E-1,-3.067394197E-1,-5.808992684E-2
4.266788750E0,1.559298486E-1,-4.354964495E-1,-1.335722655E-1
4.286638750E0,1.378369182E-1,-4.043860435E-1,-1.722953022E-1
4.306488750E0,1.200529560E-1,-2.260901928E-1,-2.114880681E-1
4.326338750E0,1.231092140E-1,-6.630870700E-2,-2.513054609E-1
4.346187750E0,1.419672966E-1,6.968553364E-2,-2.742473483E-1
4.366037750E0,1.800100505E-1,1.755580753E-1,-2.574037910E-1
4.385887750E0,2.419560999E-1,1.473017186E-1,-2.340639532E-1
4.405737750E0,2.957277000E-1,2.964965627E-2,-2.299581915E-1
4.425586750E0,3.370874226E-1,5.802919157E-3,-1.915617734E-1
4.445436750E0,3.084380627E-1,8.154892921E-2,-1.797308773E-1
4.465286750E0,2.582743466E-1,1.368096769E-1,-1.419617534E-1
4.485136750E0,1.805100888E-1,9.575364739E-2,-4.978153110E-2
4.504986917E0,8.049745858E-2,-3.627969418E-3,3.613034636E-2
4.524835917E0,-3.530127928E-2,-1.447712630E-1,1.029407084E-1
4.544685917E0,-1.189827770E-1,-2.997414172E-1,1.953545958E-1
4.564535917E0,-1.782505512E-1,-3.613002598E-1,2.850996554E-1
4.584385917E0,-2.389508486E-1,-2.506636679E-1,3.994699121E-1
4.604234917E0,-2.971295714E-1,1.400751341E-2,4.772392213E-1
4.624084917E0,-3.362628520E-1,2.682196200E-1,5.074653029E-1
4.643934917E0,-2.730717659E-1,2.084581703E-1,4.308892787E-1
4.663784917E0,-1.479892731E-1,-2.645714879E-1,3.801249266E-1
4.683633917E0,-6.357074529E-2,-7.112115026E-1,2.690742612E-1
4.703483917E0,-3.575177863E-2,-8.267073035E-1,1.913932413E-1
4.723333917E0,-9.125305712E-2,-4.780048430E-1,1.159043461E-1
4.743183917E0,-2.156988978E-1,9.202552587E-2,7.591731101E-2
4.763032917E0,-3.337432146E-1,5.867264271E-1,2.839459665E-2
4.782882917E0,-3.716445863E-1,7.890304327E-1,-3.560512513E-2
4.802732917E0,-3.054637909E-1,5.772739053E-1,-8.145327121E-2
4.822582917E0,-1.892181188E-1,1.447840184E-1,-1.514677703E-1
4.842431917E0,-7.219244540E-2,-1.780191362E-1,-1.884921789E-1
4.862281917E0,3.918090835E-2,-2.730915844E-1,-1.389572769E-1
4.882131917E0,1.088494211E-1,-1.967003942E-1,6.906551775E-3
4.901981917E0,1.000134498E-1,2.306646295E-2,1.260105073E-1
4.921830917E0,8.958061785E-2,2.058302164E-1,2.573574781E-1
4.941680917E0,7.756084204E-2,2.474616766E-1,3.303377628E-1
4.961530917E0,7.182691991E-2,3.456578404E-2,3.250369132E-1
4.981380917E0,6.626622379E-2,-2.977291644E-1,2.658965588E-1
5.001229917E0,5.175807327E-2,-5.262104869E-1,1.835762560E-1
5.021079917E0,3.310504928E-2,-5.751602054E-1,1.325310171E-1
5.040929917E0,2.376011759E-2,-4.505866468E-1,6.067796797E-2
5.060779917E0,4.636785761E-2,-3.064607680E-1,8.114456199E-3
5.080628917E0,7.863825560E-2,-2.431967854E-1,-8.108402044E-2
5.100478917E0,1.390872300E-1,-2.226237655E-1,-1.623476893E-1
5.120328917E0,1.785032302E-1,-1.908109486E-1,-2.397814542E-1
5.140178917E0,2.122265846E-1,-1.577319056E-1,-2.817056179E-1
5.160028917E0,2.397065014E-1,-9.291914105E-2,-3.013617992E-1
5.179877917E0,2.792621851E-1,1.675835997E-2,-3.195530772E-1
5.199727917E0,3.235656321E-1,1.190594807E-1,-3.553409576E-1
5.219577917E0,3.514603674E-1,1.681353152E-1,-4.185141325E-1
5.239427917E0,3.997311592E-1,1.357995868E-1,-4.631119370E-1
5.259276917E0,4.318128824E-1,1.009000316E-1,-4.831422269E-1
5.279126917E0,4.144696295E-1,8.336389810E-2,-4.714880884E-1
5.298976917E0,3.693211377E-1,8.849605918E-2,-4.148922861E-1
5.318826917E0,2.947164476E-1,9.965477139E-2,-3.237828910E-1
5.338675917E0,1.970566362E-1,7.792207599E-2,-1.709678769E-1
5.358525917E0,1.040363386E-1,3.890306503E-2,-5.046389624E-2
5.378375917E0,1.854073256E-2,-2.337552980E-2,8.184856921E-2
5.398225917E0,-7.624536753E-2,-4.701802507E-2,1.941622496E-1
5.418074917E0,-1.588324755E-1,-2.542021126E-2,2.657999098E-1
5.437924917E0,-2.255415767E-1,1.100354176E-2,3.124373257E-1
5.457774917E0,-2.718929052E-1,3.638374060E-2,3.398835361E-1
5.477624917E0,-3.118481636E-1,6.669730693E-2,3.513639569E-1
5.497473917E0,-3.344013691E-1,9.133756906E-2,3.377790451E-1
5.517324417E0,-3.179632127E-1,3.215277568E-2,3.130234480E-1
5.537174417E0,-2.858500183E-1,-2.119663730E-2,2.416592836E-1
5.557024417E0,-2.492806166E-1,3.563435376E-2,1.757629812E-1
5.576874417E0,-2.384429574E-1,2.071403563E-1,1.137767732E-1
5.596723417E0,-2.001817524E-1,3.303798139E-1,6.086495519E-2
5.616573417E0,-1.310569346E-1,3.126980662E-1,1.423390955E-2
5.636423417E0,-1.700388454E-2,2.039045691E-1,-9.251261503E-2
5.656273417E0,1.062341183E-1,1.054925174E-1,-1.918534786E-1
5.676122417E0,1.911963075E-1,8.012028784E-2,-2.417002916E-1
5.695972417E0,2.587316632E-1,9.452342987E-2,-2.416075766E-1
5.715822417E0,2.870427370E-1,1.291478127E-1,-2.759333849E-1
5.735672417E0,2.964615226E-1,1.382544935E-1,-3.020414412E-1
5.755521417E0,2.927277088E-1,9.704483300E-2,-2.954916358E-1
5.775371417E0,2.682526112E-1,-1.457122155E-2,-2.668411136E-1
5.795221417E0,2.417448312E-1,-2.133111209E-1,-2.202538550E-1
