"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.715355667E0,1.389649034E0,-3.921653986E0,2.693097830E0
5.735206667E0,1.707452416E0,-7.382948399E-1,1.160133839E0
5.755057667E0,2.113636971E0,5.926883698E0,5.915815011E-3
5.774907667E0,2.441191912E0,1.280055523E1,4.558609426E-1
5.794758667E0,3.173190594E0,1.910420990E1,1.162453413E0
5.814609667E0,4.553853512E0,2.296868896E1,2.936405420E0
5.834460667E0,4.863917828E0,2.003367043E1,5.642714977E0
5.854310667E0,3.929462433E0,8.449218750E0,5.480225563E0
5.874161667E0,2.684799433E0,-5.887886524E0,3.498112679E0
5.894012667E0,1.816729546E0,-1.365960026E1,1.094796419E0
5.913862667E0,1.183470249E0,-1.168459511E1,-1.126780629E0
5.933713667E0,8.569584489E-1,-4.379838943E0,-1.155740857E0
5.953564667E0,4.090186954E-1,2.793924809E0,-4.844105840E-1
5.973415667E0,1.142042652E-1,5.604234219E0,-4.835039079E-1
5.993265667E0,4.082546234E-1,2.902695179E0,-3.366925418E-1
6.013116667E0,9.175530076E-1,-1.078539491E0,-2.785317600E-1
6.032967667E0,9.978700876E-1,-2.645447969E0,-3.965080678E-1
6.052817667E0,9.512779713E-1,-1.487991452E0,-6.475353241E-1
6.072668667E0,8.743326068E-1,9.325572848E-1,-5.975837708E-1
6.092519667E0,7.627881765E-1,2.784760952E0,-5.200518966E-1
6.112370667E0,4.985568523E-1,3.601695061E0,-6.548288465E-1
6.132220667E0,4.094533622E-1,3.510345459E0,-6.101341248E-1
6.152071667E0,2.668896914E-1,2.734118700E0,-4.937473834E-1
6.171922667E0,-6.045941710E-1,2.049657822E0,-2.538949847E-1
6.191772667E0,-2.013821125E0,1.063837886E0,-7.997302711E-2
6.211623667E0,-3.502676964E0,-1.794787288E0,-4.123900533E-1
6.231474667E0,-5.059081078E0,-6.880797386E0,-4.227294624E-1
6.251324667E0,-5.557795525E0,-1.286579990E1,-9.431404620E-2
6.271175667E0,-4.869053841E0,-1.611074257E1,2.937075123E-2
6.291026667E0,-4.855872631E0,-1.558020973E1,-1.197188258E0
6.310877667E0,-6.535469532E0,-1.391740322E1,-6.226889610E0
6.330727667E0,-7.893574238E0,-1.345112038E1,-1.147900391E1
6.350578667E0,-8.751854897E0,-2.018796921E1,-1.406528282E1
6.370429667E0,-8.500969887E0,-1.849810600E1,-1.094240952E1
6.390279667E0,6.119622231E0,6.653234482E0,-3.008152723E0
6.410130667E0,3.550199032E0,1.858755493E1,1.129480362E1
6.429981667E0,4.977021217E-1,1.610419273E1,1.262705135E1
6.449831667E0,1.420784950E0,4.562187672E0,9.337121964E0
6.469682667E0,1.257734895E0,-3.758822680E0,5.004881382E0
6.489533667E0,1.187032819E0,-5.065364838E0,2.485426664E0
6.509384667E0,1.345998883E0,-2.096110821E0,1.507756352E0
6.529234667E0,1.332444668E0,4.057935238E0,5.129494667E-1
6.549085667E0,1.205081224E0,9.397367477E0,6.755222082E-1
6.568936667E0,1.939527750E0,1.318617535E1,1.132655621E0
6.588786667E0,3.811644077E0,1.518437862E1,2.295372248E0
6.608637667E0,5.178472519E0,1.408838081E1,3.573869228E0
6.628488667E0,5.143848896E0,8.493989944E0,4.596350193E0
6.648338667E0,4.803691387E0,4.976849258E-2,4.132897377E0
6.668189042E0,3.988349676E0,-6.782529831E0,2.373565674E0
6.688040042E0,2.283131361E0,-8.636363029E0,-3.814009428E-1
6.707891042E0,8.740143180E-1,-5.085214138E0,-2.485707521E0
6.727741042E0,4.122573882E-2,4.168170094E-1,-2.248433590E0
6.747592042E0,-3.590979576E-1,4.807501316E0,-1.776355267E0
6.767443042E0,-1.302187592E-1,4.315055847E0,-4.527823925E-1
6.787293042E0,-1.795863733E-2,1.066085577E0,4.459749162E-1
6.807144042E0,5.786345899E-2,-1.217648029E0,8.034352064E-1
6.826995042E0,3.173099458E-1,-1.230762601E0,7.434025407E-1
6.846846042E0,2.965489030E-1,2.116784006E-1,5.611931086E-1
6.866696042E0,7.353239506E-2,1.688247085E0,2.750598192E-1
6.886547042E0,-9.870010428E-3,2.139840364E0,-1.595846266E-1
6.906398042E0,7.463813573E-2,1.799000740E0,-7.254081368E-1
6.926248042E0,1.692519635E-1,1.902462482E0,-1.289970160E0
6.946099042E0,3.156565875E-2,2.825386763E0,-1.360157847E0
6.965950042E0,-1.811431497E-1,4.606675148E0,-9.358518124E-1
6.985801042E0,-7.118281722E-1,5.427742481E0,-3.956238627E-1
7.005651042E0,-1.813867211E0,3.611892700E0,8.393864334E-2
7.025502042E0,-3.273649931E0,-1.675382137E0,2.165166438E-1
7.045353042E0,-4.112476349E0,-9.766813278E0,3.344265223E-1
7.065203042E0,-3.578949690E0,-1.564278316E1,2.604910135E-1
7.085054042E0,-3.076440573E0,-1.609940910E1,-3.045181334E-1
7.104905042E0,-4.765732288E0,-1.388033295E1,-3.924090147E0
7.124755042E0,-7.981024265E0,-1.181355286E1,-9.284401894E0
7.144606042E0,-8.855571747E0,-1.366575623E1,-1.342786694E1
7.164457042E0,-1.305078697E1,-1.985100174E1,-9.948234558E0
7.184308042E0,2.501415253E0,-4.752991676E0,-7.617092133E0
7.204158042E0,6.988739491E0,1.043008423E1,5.751065731E0
