"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.367244000E0,3.973393536E-1,4.187509802E-1,1.548806974E0
7.387246000E0,-1.117408758E-1,1.614955647E-1,1.707541337E0
7.407247000E0,-3.130996871E-1,-1.419062229E-1,1.645544187E0
7.427249000E0,-1.846626717E-1,-1.558290280E-1,1.466068287E0
7.447251000E0,1.435795498E-1,-1.403999801E-1,1.176955048E0
7.467253000E0,4.884553456E-1,-1.749574631E-1,9.213989800E-1
7.487255000E0,8.746762186E-1,-2.125894122E-1,6.389673543E-1
7.507256000E0,1.151961125E0,-2.932431275E-1,5.406522703E-1
7.527258000E0,1.347124227E0,-4.329388104E-1,5.235819089E-1
7.547260000E0,1.401098120E0,-5.993362422E-1,5.527185845E-1
7.567262000E0,1.325408252E0,-7.425743146E-1,6.808015510E-1
7.587263000E0,9.456953305E-1,-8.655335122E-1,6.981461468E-1
7.607265000E0,6.190037906E-1,-9.047203821E-1,4.121512279E-1
7.627267000E0,3.893935722E-1,-8.661999486E-1,-3.146854520E-2
7.647269000E0,4.493532604E-1,-5.391378415E-1,-5.413422418E-1
7.667270000E0,4.536223125E-1,-1.390102431E-2,-5.511094308E-1
7.687272000E0,1.165461177E-1,2.404915944E-1,-5.655304188E-1
7.707274000E0,-3.181703925E-1,2.527494049E-1,-9.357334292E-1
7.727276000E0,-6.983627862E-1,5.225308719E-1,-1.015837360E0
7.747278000E0,-1.218433442E0,8.978557509E-1,-6.685086572E-1
7.767279000E0,-1.776582921E0,9.402036256E-1,-4.605527249E-1
7.787281000E0,-2.461646799E0,7.424043068E-1,-3.403617454E-1
